시설아이디,supplyEC,supplyPH,innerCO2,innerHum,innerTemp,innerSolar,생육주차,CO2
E농가,1.0,6.0,510.21,60.72,24.24,63.44,20,0.07519424270702316
E농가,1.0,6.0,483.92,55.83,29.02,60.3,20,0.0685276098510975
E농가,1.0,6.0,535.12,39.22,31.1,54.79,20,0.08151093439363817
E농가,1.0,6.0,501.61,52.31,25.02,55.99,20,0.07301344991276829
E농가,1.0,6.0,523.25,59.59,21.53,59.43,20,0.07850093317645149
E농가,1.0,6.0,618.66,65.37,17.44,66.05,20,0.10269505416480706
E농가,0.06,6.0,693.4,66.6,14.97,78.46,20,0.1216476650302268
E농가,0.0,6.0,751.24,67.66,14.45,84.91,20,0.1363147644743782
E농가,0.0,6.0,799.96,67.62,14.0,88.39,20,0.1486692092343896
E농가,0.0,6.0,839.27,67.06,14.0,90.26,20,0.15863746094859413
E농가,0.0,6.0,884.2,67.32,14.0,90.13,20,0.17003083539578853
E농가,0.0,6.0,925.74,66.93,14.0,91.12,20,0.18056457175315452
E농가,0.0,6.0,961.86,66.57,14.0,92.0,20,0.18972390148902504
E농가,0.0,6.0,981.03,66.81,13.33,92.19,20,0.19458504077575361
E농가,0.0,6.0,983.66,66.92,12.37,92.0,20,0.19525195764190367
E농가,0.0,6.0,985.43,67.16,11.43,92.22,20,0.19570079522862824
E농가,0.0,6.0,1022.82,70.18,12.55,92.23,20,0.20518217227248756
E농가,0.0,6.0,1075.59,69.57,14.33,91.1,20,0.21856361829025842
E농가,0.0,6.0,1984.48,71.06,14.66,90.53,20,0.4490404511705278
E농가,0.0,6.0,3156.51,71.25,14.77,89.23,20,0.7462444719438472
E농가,0.91,6.0,2641.22,71.22,17.78,78.86,20,0.6155769464843591
E농가,1.0,6.0,1401.91,69.51,25.13,60.58,20,0.3013120258043575
E농가,1.0,6.0,575.78,49.5,26.2,57.07,20,0.09182151986042926
E농가,1.0,6.0,564.87,37.47,26.72,54.48,20,0.08905495597841523
E농가,1.0,6.0,566.04,36.04,25.56,49.18,20,0.08935164523065686
E농가,1.0,6.0,559.53,35.86,27.76,47.03,20,0.08770083580151741
E농가,1.0,6.0,520.35,41.52,29.43,45.43,20,0.07776554955978415
E농가,1.0,6.0,458.24,47.69,27.44,45.92,20,0.06201566113522944
E농가,1.0,6.0,485.19,60.31,21.12,57.09,20,0.0688496571590863
E농가,1.0,6.0,578.02,64.2,16.65,76.97,20,0.09238954030916541
E농가,1.0,6.0,646.66,66.24,14.44,84.52,20,0.109795309774009
E농가,1.0,5.72,706.84,67.03,13.29,85.88,20,0.12505578772264372
E농가,1.0,6.0,755.97,67.97,13.0,84.18,20,0.1375142005112184
E농가,1.0,6.0,810.76,68.68,13.5,88.13,20,0.15140787925508173
E농가,1.0,6.0,850.09,68.67,13.0,89.74,20,0.16138120258043578
E농가,1.0,6.0,888.97,68.09,13.0,90.93,20,0.17124041465492756
E농가,1.0,6.0,916.09,68.61,12.1,90.55,20,0.1781175193735546
E농가,1.0,6.0,954.02,69.47,12.62,91.34,20,0.18773582991844848
E농가,1.0,6.0,986.42,68.28,13.0,91.75,20,0.195951839980525
E농가,1.0,6.0,1011.41,68.1,13.0,91.54,20,0.20228881811173774
E농가,1.0,6.0,1035.9,67.83,13.0,92.0,20,0.20849900596421472
E농가,1.0,6.0,1052.47,67.52,13.0,92.42,20,0.2127008358015174
E농가,1.0,6.0,2193.87,71.25,14.09,92.66,20,0.5021376840994847
E농가,1.0,6.0,3196.03,68.8,14.52,90.61,20,0.7562659755751208
E농가,0.99,6.0,2621.05,69.62,17.43,77.53,20,0.6104622266401591
E농가,1.0,6.0,1180.6,64.56,24.17,67.93,20,0.24519211263034038
E농가,1.0,6.0,599.63,42.08,28.15,53.41,20,0.09786941615612448
E농가,1.0,6.0,573.78,35.19,30.65,45.51,20,0.09131435874548625
E농가,1.01,6.0,569.9,33.28,31.33,39.28,20,0.09033046618249685
E농가,1.0,6.0,560.56,34.52,32.63,36.66,20,0.08796202377571305
E농가,1.0,6.0,564.86,33.14,32.22,34.51,20,0.08905242017284051
E농가,1.0,6.0,535.19,47.86,28.57,35.27,20,0.08152868503266118
E농가,1.0,6.0,562.76,56.55,22.03,51.74,20,0.08851990100215036
E농가,1.0,6.0,688.63,64.99,16.63,73.99,20,0.12043808577108776
E농가,1.0,6.0,774.77,66.58,14.95,79.18,20,0.14228151499168254
E농가,1.0,6.0,831.19,67.0,14.0,76.22,20,0.15658853004422446
E농가,1.0,6.0,881.94,67.0,13.97,81.06,20,0.16945774333590294
E농가,1.0,6.0,929.0,67.8,13.54,84.41,20,0.1813912443705116
E농가,1.0,6.0,988.31,68.0,14.42,80.97,20,0.1964311072341461
E농가,1.0,6.0,1049.53,69.13,14.0,78.76,20,0.21195530896255121
E농가,1.0,6.0,1101.66,70.57,14.0,76.31,20,0.2251744634235404
E농가,1.0,6.0,1147.16,71.18,14.0,75.06,20,0.23671237878849352
E농가,1.0,6.0,1188.42,72.0,14.0,74.55,20,0.24717511258976751
E농가,1.0,6.0,1186.85,71.33,14.0,73.66,20,0.24677699111453724
E농가,1.0,6.0,1189.92,70.0,14.0,70.49,20,0.24755548342597478
E농가,1.0,6.0,1272.48,71.09,15.54,72.99,20,0.26849109425082157
E농가,1.0,6.0,1777.26,70.98,16.0,73.94,20,0.3964934880512841
E농가,1.0,6.0,2581.38,71.13,16.09,71.66,20,0.6004026859252648
E농가,0.99,6.0,2546.56,70.82,18.09,64.55,20,0.5915730109141072
E농가,1.0,6.0,2163.75,71.06,22.78,56.03,20,0.4944998377084432
E농가,1.0,6.0,951.11,64.67,27.38,53.16,20,0.18699791049620645
E농가,1.0,6.0,529.42,55.2,35.43,47.96,20,0.08006552521605062
E농가,1.0,6.0,548.33,31.21,31.26,44.02,20,0.08486073355783666
E농가,1.0,6.0,514.71,43.51,30.57,36.61,20,0.07633535521564491
E농가,1.0,6.0,523.15,37.1,33.08,33.51,20,0.07847557512070434
E농가,1.0,6.0,469.22,50.84,30.56,37.57,20,0.06479997565626648
E농가,1.0,6.0,475.32,59.82,24.7,49.04,20,0.06634681705684262
E농가,1.0,6.0,571.2,64.33,19.65,56.47,20,0.09066012090720982
E농가,1.0,6.0,651.41,66.23,17.31,69.59,20,0.11099981742199862
E농가,1.0,6.0,708.03,67.59,16.0,75.14,20,0.12535754858603482
E농가,1.0,6.0,762.91,68.0,16.0,65.63,20,0.1392740495800706
E농가,1.0,6.0,816.78,69.23,16.59,68.08,20,0.15293443421106015
E농가,1.0,6.0,867.24,69.12,16.27,69.52,20,0.16573010914107192
E농가,1.0,6.0,918.32,69.37,15.99,73.12,20,0.17868300401671605
E농가,1.0,6.0,966.6,70.25,16.09,74.98,20,0.19092587333143995
E농가,1.0,6.0,1007.88,69.53,16.17,77.46,20,0.20139367874386335
E농가,1.0,6.0,1038.41,69.85,15.55,77.31,20,0.2091354931634682
E농가,1.0,6.0,1076.63,69.97,16.16,75.48,20,0.21882734207002882
E농가,1.0,6.0,1096.11,69.74,15.53,75.61,20,0.22376709132957354
E농가,1.0,6.0,1138.99,71.13,16.75,77.29,20,0.23464062563395138
E농가,1.0,6.0,1157.99,69.23,16.91,76.3,20,0.23945865622590984
E농가,1.0,6.0,1146.02,68.9,15.98,77.15,20,0.236423296952976
E농가,0.99,6.0,1042.79,71.33,16.53,74.46,20,0.2102461760051933
E농가,0.82,6.0,779.91,72.02,21.01,69.07,20,0.14358491905708606
E농가,1.0,6.0,534.6,66.79,25.12,63.35,20,0.081379072503753
E농가,0.99,6.0,421.33,67.35,29.21,56.44,20,0.05265600275895646
E농가,1.0,6.0,507.19,51.01,30.72,54.72,20,0.07442842942345924
E농가,1.0,6.0,543.21,51.03,27.18,59.26,20,0.0835624011035826
E농가,1.0,6.0,494.26,58.72,24.79,58.84,20,0.07114963281535278
E농가,1.0,6.0,477.35,62.59,22.55,60.03,20,0.06686158558850976
E농가,1.0,6.0,514.55,66.59,19.84,64.65,20,0.07629478232644946
E농가,1.0,6.0,605.23,68.78,18.2,68.69,20,0.09928946727796487
E농가,1.0,6.0,684.68,69.29,17.05,71.27,20,0.11943644256907533
E농가,1.0,6.0,752.34,70.0,16.33,74.94,20,0.13659370308759688
E농가,1.0,6.0,807.47,70.0,16.0,79.22,20,0.15057359922100053
E농가,1.0,6.0,848.81,70.0,15.16,82.43,20,0.16105661946687222
E농가,1.0,6.0,898.15,69.22,15.0,83.91,20,0.17356828417251594
E농가,1.0,6.0,929.94,68.6,14.53,86.52,21,0.18162961009453482
E농가,1.0,6.0,977.46,69.94,15.08,84.15,21,0.1936797581855804
E농가,1.0,6.0,1036.54,69.39,15.58,79.09,21,0.20866129752099644
E농가,1.0,6.0,1077.75,69.77,15.23,81.3,21,0.21911135229439688
E농가,1.0,6.0,1126.66,70.17,16.0,81.87,21,0.23151397736032783
E농가,1.0,6.0,1147.43,69.0,15.26,82.79,21,0.23678084553901083
E농가,1.0,6.0,1194.85,70.22,15.84,83.08,21,0.2488056355743092
E농가,1.0,6.0,1253.13,68.38,16.0,86.26,21,0.26358431046374814
E농가,1.0,6.0,1563.27,69.97,14.64,89.02,21,0.3422297845579583
E농가,0.33,6.0,1155.22,74.05,15.47,81.91,21,0.23875623808171378
E농가,0.18,6.0,638.17,76.28,22.34,73.22,21,0.10764241084107598
E농가,0.0,6.0,567.55,56.88,24.23,67.35,21,0.08973455187243883
E농가,0.0,6.0,566.94,46.46,26.95,63.48,21,0.08957986773238123
E농가,0.0,6.0,552.68,36.27,31.01,62.34,21,0.08596380898283765
E농가,0.01,5.98,535.44,35.78,31.34,60.19,21,0.08159208017202907
E농가,0.0,6.0,513.32,38.69,31.68,57.46,21,0.07598287824075954
E농가,0.0,6.0,449.41,48.06,29.64,58.47,21,0.05977654481275612
E농가,0.0,6.0,463.59,55.83,22.16,62.27,21,0.06337231711770194
E농가,0.0,6.0,551.62,64.22,18.05,70.21,21,0.08569501359191788
E농가,0.0,6.0,618.75,65.94,16.2,77.28,21,0.10271787641497951
E농가,0.0,6.0,678.16,66.41,15.01,85.0,21,0.11778309733436117
E농가,0.0,6.0,730.1,66.91,14.43,87.83,21,0.13095407148943078
E농가,0.0,6.0,775.72,67.57,14.0,88.55,21,0.14252241652128048
E농가,0.0,6.0,818.73,67.59,14.54,90.63,21,0.15342891629812958
E농가,0.0,6.0,847.97,67.27,14.0,91.58,21,0.16084361179859616
E농가,0.0,6.0,896.8,68.01,14.0,89.81,21,0.1732259504199294
E농가,0.0,6.0,940.53,69.0,14.0,87.73,21,0.18431502819815798
E농가,0.0,6.0,982.84,69.79,14.0,87.22,21,0.19504402158477707
E농가,0.0,6.0,1014.34,70.0,13.92,87.03,21,0.20303180914512925
E농가,0.0,6.0,1046.51,70.0,14.0,85.9,21,0.2111894956789873
E농가,0.0,6.0,575.05,70.34,18.59,69.96,21,0.09163640605347506
E농가,0.0,6.0,448.89,83.19,22.45,64.73,21,0.05964468292287093
E농가,0.0,6.0,361.23,79.13,25.46,60.35,21,0.03741581125491947
E농가,0.0,6.0,425.72,77.19,24.6,65.22,21,0.05376922140625635
E농가,0.0,6.0,494.78,75.57,23.75,64.18,21,0.07128149470523795
E농가,0.0,6.0,513.97,74.84,21.39,66.91,21,0.076147705603116
E농가,0.0,6.0,558.25,76.42,18.77,81.92,21,0.0873762526879539
E농가,0.0,6.0,630.06,77.0,17.73,88.39,21,0.10558587251998214
E농가,0.0,6.0,696.05,77.0,17.0,90.79,21,0.12231965350752626
E농가,0.0,6.0,755.21,77.0,16.31,92.72,21,0.13732147928754007
E농가,0.0,6.0,808.99,77.0,16.0,93.88,21,0.1509590416683572
E농가,0.0,6.0,857.53,76.99,15.96,94.0,21,0.16326784192802368
E농가,0.0,6.0,906.12,76.81,15.0,94.74,21,0.17558932121556378
E농가,0.0,6.0,950.48,76.03,15.0,95.0,21,0.18683815474499937
E농가,0.0,6.0,990.18,76.0,15.0,95.13,21,0.19690530287661784
E농가,0.0,6.0,1019.69,76.0,14.02,95.87,21,0.20438846512760173
E농가,0.0,6.0,1063.83,76.0,14.0,95.59,21,0.2155815109343936
E농가,0.0,6.0,1111.91,76.62,14.88,95.0,21,0.22777366413762323
E농가,0.0,6.0,1122.72,75.43,14.19,95.0,21,0.23051486996389012
E농가,0.0,6.0,1126.97,75.76,13.76,95.53,21,0.23159258733314397
E농가,0.0,6.0,1179.78,76.0,14.6,96.0,21,0.24498417657321375
E농가,0.0,6.0,1236.57,75.33,14.56,96.0,21,0.2593850164320201
E농가,0.0,6.0,2014.58,75.53,14.53,95.95,21,0.45667322595041987
E농가,0.0,6.0,1457.97,77.0,19.86,83.83,21,0.3155277518562097
E농가,0.0,6.0,614.19,70.04,27.29,73.89,21,0.1015615490729095
E농가,0.0,6.0,530.74,48.04,30.06,69.13,21,0.08040025155191301
E농가,0.79,5.95,536.85,38.18,31.11,64.47,21,0.08194962875806387
E농가,1.0,6.0,544.35,33.4,31.94,60.08,21,0.0838514829391001
E농가,1.0,6.0,533.47,38.72,29.19,58.82,21,0.08109252647381021
E농가,1.0,6.0,485.97,52.88,28.21,61.09,21,0.06904744999391407
E농가,1.0,6.0,508.58,55.55,23.8,64.17,21,0.07478090639834462
E농가,1.0,6.0,569.35,65.46,21.03,67.25,21,0.09019099687588754
E농가,1.0,6.0,663.93,68.15,19.66,68.05,21,0.11417464600154176
E농가,1.0,6.0,742.24,69.09,18.96,69.65,21,0.13403253945713473
E농가,1.0,6.0,813.78,70.0,18.01,70.24,21,0.15217369253864566
E농가,1.0,6.0,876.38,70.0,17.95,74.68,21,0.16804783543636143
E농가,1.0,6.0,928.97,70.59,17.0,80.76,21,0.18138363695378748
E농가,1.0,6.0,976.93,71.0,17.0,84.56,21,0.1935453604901205
E농가,1.0,6.0,1016.92,71.0,16.86,83.55,21,0.2036860469834057
E농가,1.0,6.0,1053.09,71.0,16.0,84.33,21,0.21285805574714972
E농가,1.0,6.0,1086.95,71.0,16.0,85.91,21,0.22144429342313465
E농가,1.0,6.0,1112.91,71.0,16.0,86.35,21,0.22802724469509475
E농가,1.0,6.0,1133.36,71.72,16.0,86.09,21,0.23321296709538683
E농가,1.0,6.0,1150.92,72.0,15.66,86.16,21,0.23766584168458638
E농가,1.0,6.0,1169.74,72.0,15.0,87.08,21,0.24243822777619994
E농가,1.0,6.0,1180.8,72.0,15.0,88.38,21,0.24524282874183467
E농가,1.0,6.0,1181.98,72.0,15.0,89.09,21,0.24554205379965105
E농가,0.98,6.0,1145.22,72.0,15.0,88.7,21,0.2362204325069988
E농가,1.0,6.0,990.3,72.29,15.58,88.38,21,0.1969357325435144
E농가,0.52,6.0,776.36,73.02,18.94,86.41,21,0.14268470807806224
E농가,0.04,6.0,549.06,71.44,22.67,83.92,21,0.08504584736479083
E농가,0.0,6.0,495.15,67.16,24.22,83.42,21,0.0713753195115024
E농가,0.0,6.0,1309.34,57.21,21.7,82.92,21,0.27783807359922097
E농가,0.0,6.0,846.62,60.54,21.09,81.29,21,0.16050127804600967
E농가,0.0,6.0,804.76,63.95,18.6,81.69,21,0.14988639591025274
E농가,0.0,6.0,882.28,69.23,17.54,85.28,21,0.16954396072544323
E농가,0.0,6.0,957.14,70.43,16.79,85.62,21,0.18852700125775956
E농가,0.0,6.0,1012.69,71.0,16.0,88.1,21,0.20261340122530125
E농가,0.0,6.0,1052.66,71.0,16.0,88.36,21,0.21274901610743702
E농가,0.0,6.0,1087.84,71.77,16.0,88.13,21,0.22166998011928427
E농가,0.0,6.0,1128.72,71.7,16.0,89.59,21,0.2320363533087191
E농가,0.0,6.0,1137.95,71.0,15.7,90.52,21,0.23437690185418103
E농가,0.0,6.0,1124.34,71.37,15.0,90.82,21,0.23092567046699392
E농가,0.0,6.0,1119.32,71.97,15.0,92.47,21,0.229652696068487
E농가,0.0,6.0,1119.34,72.0,15.0,93.62,21,0.22965776767963644
E농가,0.0,6.0,1121.54,72.0,15.0,93.62,21,0.23021564490607374
E농가,0.0,6.0,1120.79,72.0,14.32,94.0,21,0.23002545948797012
E농가,0.0,6.0,1126.93,72.0,14.0,94.0,21,0.23158244411084514
E농가,0.0,6.0,1174.16,72.29,14.91,94.0,21,0.24355905384022397
E농가,0.0,6.0,1821.92,73.21,15.44,94.0,21,0.4078183957479612
E농가,0.0,6.69,2409.21,72.99,15.59,94.0,21,0.5567437213453971
E농가,0.66,6.01,1992.04,73.28,15.55,92.81,21,0.45095752018501234
E농가,1.0,6.0,1629.53,74.0,18.37,89.34,21,0.35903203229601977
E농가,1.0,6.0,1175.78,72.0,21.4,88.46,21,0.24396985434332777
E농가,1.0,6.0,858.47,69.78,21.32,85.51,21,0.1635062076520469
E농가,1.0,6.0,616.66,69.82,23.16,80.58,21,0.10218789304986407
E농가,1.0,6.0,455.84,68.69,24.39,77.56,21,0.061407067797297835
E농가,1.0,6.0,370.87,67.44,24.15,75.34,21,0.0398603278289447
E농가,1.0,6.0,373.03,67.78,20.44,76.8,21,0.040408061833083125
E농가,1.0,6.0,426.86,69.52,18.1,80.18,21,0.054058303241773846
E농가,1.0,6.0,511.74,70.95,16.73,78.46,21,0.07558222095995457
E농가,1.0,6.0,571.7,70.1,15.37,85.07,21,0.09078691118594556
E농가,1.0,6.0,623.57,70.91,15.0,87.9,21,0.10394013470199213
E농가,1.0,6.0,666.15,71.0,14.09,82.78,21,0.11473759483912849
E농가,1.0,6.0,715.32,71.46,14.61,82.75,21,0.12720615085000203
E농가,1.0,6.0,745.38,70.24,14.12,87.72,21,0.13482878240759524
E농가,1.0,6.0,776.68,70.69,13.72,90.13,21,0.14276585385645313
E농가,1.0,6.0,808.69,69.76,13.68,91.31,21,0.15088296750111577
E농가,1.0,6.0,829.11,69.72,13.9,93.29,21,0.15606108248468376
E농가,1.0,6.0,861.67,70.0,13.33,91.33,21,0.1643176654359557
E농가,1.0,6.0,766.66,70.0,13.37,87.45,21,0.14022497667058872
E농가,1.0,6.0,712.16,70.99,13.65,82.7,21,0.12640483628839208
E농가,1.0,6.0,737.2,71.02,14.0,82.67,21,0.1327544934474784
E농가,1.0,6.0,1567.34,72.62,14.75,82.35,21,0.3432618574268673
E농가,1.0,6.0,1787.32,70.66,14.22,83.61,21,0.3990445084594474
E농가,1.0,6.0,1344.04,72.77,17.7,67.79,21,0.28663731894348193
E농가,1.0,6.0,665.17,74.84,21.81,62.33,21,0.11448908589280642
E농가,1.0,6.0,384.49,61.4,26.28,57.32,21,0.043314095021706495
E농가,1.0,6.0,386.36,51.57,27.53,55.44,21,0.0437882906641782
E농가,1.0,6.0,383.7,40.97,27.61,53.5,21,0.04311376638130401
E농가,1.0,6.0,362.6,43.38,29.06,50.95,21,0.03776321661865542
E농가,1.0,6.0,299.02,55.31,30.85,47.0,21,0.021640564774617593
E농가,1.0,6.0,291.61,52.85,28.47,49.98,21,0.019761532843753805
E농가,1.0,6.0,341.56,64.39,21.61,59.06,21,0.0324278816894551
E농가,1.0,6.0,411.88,68.35,18.36,67.03,21,0.05025966649085081
E농가,1.0,6.0,476.28,70.28,17.06,72.47,21,0.06659025439201524
E농가,1.0,6.0,529.91,71.0,16.22,73.33,21,0.08018977968921166
E농가,1.0,6.0,562.09,70.03,14.83,84.51,21,0.08835000202864447
E농가,1.0,6.0,593.74,70.0,14.0,90.15,21,0.09637582667261736
E농가,1.0,6.0,631.77,69.65,14.0,91.46,21,0.10601949527325841
E농가,1.0,6.0,657.71,69.95,13.69,92.33,21,0.11259737493406906
E농가,1.0,6.0,682.74,69.25,13.65,92.89,21,0.11894449628758064
E농가,1.0,6.0,705.68,69.5,13.6,93.0,21,0.12476163427597678
E농가,1.0,6.0,719.99,69.34,13.0,93.36,21,0.12839037205339393
E농가,1.0,6.0,725.91,69.29,12.59,94.0,21,0.1298915689536252
E농가,1.0,6.0,757.88,69.66,13.24,94.0,21,0.13799853937598897
E농가,1.0,6.0,834.66,69.01,14.0,94.03,21,0.15746845457865055
E농가,1.0,6.0,1992.42,71.67,14.32,93.99,21,0.45105388079685155
E농가,1.0,6.0,2111.8,68.62,13.4,91.93,21,0.48132632774779893
E농가,1.0,6.0,1565.78,75.15,17.39,85.34,21,0.3428662717572118
E농가,1.0,6.0,770.26,80.19,25.92,73.27,21,0.1411378666774861
E농가,1.0,6.0,411.91,63.12,27.83,64.59,21,0.05026727390757496
E농가,0.72,5.95,401.66,46.82,28.14,59.64,21,0.047668073193492116
E농가,0.0,6.0,394.53,42.74,29.57,56.82,21,0.045860043818720324
E농가,0.0,6.0,399.28,35.34,30.51,54.03,21,0.04706455146670994
E농가,0.0,6.0,397.92,35.15,27.32,51.91,21,0.04671968190854871
E농가,0.0,6.0,361.41,46.61,27.28,52.22,21,0.037461455755264335
E농가,0.0,6.0,347.49,60.21,20.7,62.53,21,0.03393161439526109
E농가,0.0,6.0,421.58,66.73,17.56,73.03,21,0.05271939789832433
E농가,0.0,6.0,492.91,68.0,15.8,79.27,21,0.07080729906276627
E농가,0.0,6.0,540.92,68.79,15.0,87.78,21,0.08298170162697284
E농가,0.0,6.0,586.17,69.62,14.32,87.56,21,0.09445622185255811
E농가,0.0,6.0,626.47,70.0,14.0,89.6,21,0.10467551831865948
E농가,0.0,6.0,665.82,70.0,13.8,91.7,21,0.11465391325516291
E농가,0.0,6.0,686.04,70.44,13.55,92.78,22,0.11978131212723657
E농가,0.0,6.0,710.15,70.0,13.1,93.0,22,0.1258951393678744
E농가,0.0,6.0,728.84,70.0,13.0,93.59,22,0.1306345599870167
E농가,0.0,6.0,747.65,70.67,13.0,94.0,22,0.13540441027305555
E농가,0.0,6.0,764.9,70.39,13.41,94.0,22,0.13977867488943888
E농가,0.0,6.0,779.08,69.59,13.2,94.0,22,0.14337444719438475
E농가,0.0,6.0,1056.3,70.8,13.76,94.0,22,0.21367204933663322
E농가,0.0,6.0,2344.15,72.72,14.27,94.06,22,0.5402457702763015
E농가,0.0,6.0,2582.67,69.43,13.5,91.99,22,0.6007298048444031
E농가,0.0,6.0,1960.73,73.78,19.4,82.47,22,0.4430179129305798
E농가,0.49,6.0,709.17,61.19,25.84,73.27,22,0.1256466304215523
E농가,1.0,6.0,381.89,46.47,25.87,58.91,22,0.0426547855722806
E농가,1.0,6.0,385.87,36.72,28.53,56.77,22,0.043664036191017164
E농가,1.0,6.0,385.44,35.66,27.45,55.53,22,0.04355499655130442
E농가,1.0,6.0,379.59,38.1,22.23,54.1,22,0.04207155029009615
E농가,1.0,6.0,379.21,37.55,22.37,51.03,22,0.04197518967825698
E농가,1.0,6.0,341.81,60.08,21.98,52.52,22,0.03249127682882298
E농가,1.0,6.0,332.91,64.61,19.62,54.39,22,0.03023440986732666
E농가,1.0,6.0,390.26,68.55,16.34,64.36,22,0.04477725483831703
E농가,1.0,6.0,449.38,69.8,14.37,73.34,22,0.05976893739603197
E농가,1.0,6.0,496.63,70.32,13.22,83.98,22,0.07175061873656023
E농가,1.0,6.0,541.84,71.66,13.46,86.87,22,0.08321499573984664
E농가,1.0,6.0,584.43,70.91,13.33,89.16,22,0.0940149916825577
E농가,1.0,6.0,617.99,71.56,13.35,89.59,22,0.10252515519130118
E농가,1.0,6.0,648.38,71.39,13.41,90.29,22,0.11023146833285997
E농가,1.0,6.0,679.36,71.6,13.33,92.09,22,0.11808739400332698
E농가,1.0,6.0,699.19,70.9,12.99,93.0,22,0.12311589645798679
E농가,1.0,6.0,722.0,71.15,12.92,93.04,22,0.12890006897391162
E농가,1.0,6.0,740.75,70.97,12.98,93.71,22,0.1336547044265022
E농가,1.0,6.0,770.52,71.57,13.71,93.45,22,0.14120379762242868
E농가,1.0,6.0,805.6,70.37,13.47,93.03,22,0.15009940357852886
E농가,1.0,6.0,1093.95,71.76,12.2,94.0,22,0.22321935732543513
E농가,1.0,6.0,1965.79,73.96,13.0,92.24,22,0.44430103055138553
E농가,1.0,6.0,1453.42,73.38,16.97,84.55,22,0.3143739603197144
E농가,1.19,6.0,590.96,60.79,23.57,72.21,22,0.0956708727228466
E농가,0.51,6.0,381.23,47.39,27.57,63.02,22,0.04248742240434942
E농가,0.99,6.0,389.28,39.24,26.15,53.36,22,0.04452874589199496
E농가,1.0,6.0,394.32,38.36,26.78,54.87,22,0.045806791901651316
E농가,1.0,6.0,364.13,51.12,24.7,55.55,22,0.0381511948715868
E농가,1.0,6.0,327.1,55.89,24.72,56.4,22,0.028761106828417256
E농가,1.0,6.0,299.47,64.43,21.84,63.17,22,0.02175467602547978
E농가,1.0,6.0,306.07,68.56,19.18,66.58,22,0.023428307704791655
E농가,1.0,6.0,387.84,70.34,16.64,75.11,22,0.04416358988923601
E농가,1.0,6.0,458.38,71.74,14.73,81.37,22,0.06205116241327545
E농가,1.0,6.0,505.69,72.0,13.63,88.54,22,0.074048058587252
E농가,1.0,6.0,553.53,72.51,13.29,91.42,22,0.08617935245668844
E농가,1.0,6.0,590.95,72.32,13.19,92.33,22,0.09566833691727189
E농가,1.0,6.0,625.16,72.62,13.33,92.53,22,0.1043433277883718
E농가,1.0,6.0,658.09,71.94,13.16,92.0,22,0.11269373554590822
E농가,1.0,6.0,683.53,72.58,12.97,92.0,22,0.11914482492798312
E농가,1.0,6.0,700.15,71.56,12.77,92.73,22,0.1233593337931594
E농가,1.0,6.0,716.26,71.09,12.44,93.22,22,0.12744451657402522
E농가,1.0,6.0,730.12,71.0,12.16,94.0,22,0.1309591431005802
E농가,1.0,6.0,789.57,71.32,11.81,94.25,22,0.14603450724226075
E농가,1.0,6.0,1897.98,75.22,13.98,94.25,22,0.4271057329492433
E농가,1.0,6.0,2052.77,71.34,15.7,94.0,22,0.4663574674402564
E농가,1.0,6.0,1885.92,70.61,14.32,92.49,22,0.42404755142613704
E농가,1.0,6.0,1513.54,72.51,16.69,88.12,22,0.3296192234349008
E농가,1.1,6.0,1177.02,73.37,21.49,83.32,22,0.24428429423459241
E농가,3.17,6.0,1078.33,64.0,19.67,74.17,22,0.21925842901773032
E농가,2.83,6.0,738.5,64.17,23.83,66.83,22,0.13308414817219133
E농가,2.83,6.0,532.33,55.33,27.0,68.5,22,0.0808034446382927
E농가,2.0,6.0,476.33,51.17,20.17,61.17,22,0.06660293341988882
E농가,2.0,6.0,456.83,45.5,21.0,47.67,22,0.06165811254919462
E농가,1.83,6.0,453.83,48.83,18.17,47.17,22,0.06089737087678013
E농가,1.0,6.0,446.33,61.5,14.83,53.0,22,0.0589955166957439
E농가,1.0,6.0,467.17,76.33,12.83,65.0,22,0.06428013551344991
E농가,1.0,6.0,517.5,76.0,12.83,76.17,22,0.07704284497099038
E농가,1.0,6.0,559.83,76.5,12.0,79.67,22,0.08777690996875888
E농가,1.0,6.0,601.83,77.0,11.83,83.0,22,0.09842729338256179
E농가,0.5,6.0,637.17,77.17,11.0,87.0,22,0.10738883028360448
E농가,0.0,6.0,677.0,77.0,11.0,88.0,22,0.11748894388769424
E농가,0.0,6.0,726.67,77.67,11.0,89.0,22,0.13008429017730352
E농가,0.33,6.0,967.67,78.67,10.83,89.17,22,0.19119720452793443
E농가,1.0,6.0,1210.17,79.17,10.0,89.67,22,0.2526904897147726
E농가,1.0,6.0,1481.5,79.0,10.0,89.17,22,0.321494502373514
E농가,1.0,6.0,1749.5,78.5,10.0,89.17,22,0.38945409177587537
E농가,1.0,6.0,2043.33,79.0,10.0,89.5,22,0.46396366697772545
E농가,1.0,6.0,2305.33,79.5,10.0,90.0,22,0.5304017730352578
E농가,1.0,6.0,2525.0,80.0,10.0,90.0,22,0.5861058140950217
E농가,1.0,6.0,2421.0,76.67,11.17,88.67,22,0.559733436117986
E농가,2.5,6.0,1934.33,64.17,18.5,81.17,22,0.4363233862133322
E농가,2.0,6.0,1111.83,53.5,26.0,68.17,22,0.22775337769302548
E농가,3.33,6.0,507.5,43.67,29.33,57.33,22,0.07450703939627541
