,시설아이디,주차,조사일자,표본번호,관부직경,엽병장,엽수,엽장,엽폭,개화수,초장,최종화방차수,화방 꽃수(소화수)
833,E농가,3,20231006,7,10.49,71.0,5.0,61.0,54.0,0.0,151.0,0.0,0.0
834,E농가,3,20231006,8,10.78,85.0,3.0,62.0,49.0,0.0,171.0,0.0,0.0
835,E농가,3,20231006,9,12.63,56.0,3.0,78.0,64.0,0.0,129.0,0.0,0.0
836,E농가,4,20231013,1,12.14,112.0,3.0,103.0,80.0,0.0,209.0,0.0,0.0
837,E농가,4,20231013,2,12.01,84.0,4.0,95.0,82.0,0.0,253.0,0.0,0.0
838,E농가,4,20231013,3,9.6,110.0,4.0,110.0,101.0,0.0,228.0,0.0,0.0
839,E농가,4,20231013,4,15.23,107.0,4.0,106.0,95.0,0.0,211.0,0.0,0.0
840,E농가,4,20231013,5,13.29,92.0,3.0,118.0,101.0,0.0,205.0,0.0,0.0
841,E농가,4,20231013,6,15.05,114.0,5.0,81.0,71.0,0.0,193.0,0.0,0.0
842,E농가,4,20231013,7,16.69,74.0,5.0,97.0,85.0,0.0,176.0,0.0,0.0
843,E농가,4,20231013,8,14.22,104.0,4.0,104.0,84.0,0.0,211.0,0.0,0.0
844,E농가,4,20231013,9,12.61,87.0,4.0,95.0,76.0,0.0,180.0,0.0,0.0
845,E농가,5,20231020,1,16.56,111.0,4.0,121.0,111.0,0.0,220.0,0.0,0.0
846,E농가,5,20231020,2,18.11,116.0,4.0,116.0,102.0,0.0,261.0,0.0,0.0
847,E농가,5,20231020,3,17.24,114.0,4.0,111.0,96.0,0.0,242.0,0.0,0.0
848,E농가,5,20231020,4,15.6,105.0,5.0,110.0,101.0,0.0,219.0,0.0,0.0
849,E농가,5,20231020,5,15.61,136.0,3.0,136.0,122.0,0.0,271.0,0.0,0.0
850,E농가,5,20231020,6,17.23,105.0,4.0,116.0,103.0,0.0,223.0,0.0,0.0
851,E농가,5,20231020,7,19.03,83.0,6.0,106.0,99.0,0.0,190.0,0.0,0.0
852,E농가,5,20231020,8,14.88,106.0,4.0,109.0,100.0,0.0,217.0,0.0,0.0
853,E농가,5,20231020,9,14.04,85.0,5.0,99.0,91.0,0.0,192.0,0.0,0.0
854,E농가,6,20231027,1,20.97,125.0,5.0,101.0,109.0,0.0,244.0,0.0,0.0
855,E농가,6,20231027,2,23.03,126.0,3.0,131.0,117.0,0.0,269.0,0.0,0.0
856,E농가,6,20231027,3,20.78,136.0,5.0,121.0,115.0,0.0,285.0,0.0,0.0
857,E농가,6,20231027,4,18.58,142.0,5.0,118.0,115.0,0.0,275.0,0.0,0.0
858,E농가,6,20231027,5,18.13,142.0,3.0,134.0,125.0,0.0,296.0,0.0,0.0
859,E농가,6,20231027,6,20.39,126.0,4.0,116.0,117.0,0.0,271.0,0.0,0.0
860,E농가,6,20231027,7,18.05,96.0,4.0,104.0,105.0,0.0,207.0,0.0,0.0
861,E농가,6,20231027,8,18.98,118.0,5.0,118.0,104.0,0.0,241.0,0.0,0.0
862,E농가,6,20231027,9,16.24,104.0,5.0,106.0,102.0,0.0,235.0,0.0,0.0
863,E농가,7,20231103,1,23.44,159.0,6.0,106.0,86.0,2.0,293.0,1.0,2.0
864,E농가,7,20231103,2,23.34,191.0,3.0,123.0,82.0,2.0,330.0,1.0,1.0
865,E농가,7,20231103,3,22.09,188.0,6.0,121.0,99.0,1.0,317.0,1.0,1.0
866,E농가,7,20231103,4,20.85,140.0,5.0,121.0,123.0,1.0,281.0,1.0,0.0
867,E농가,7,20231103,5,19.68,191.0,3.0,95.0,88.0,3.0,298.0,1.0,0.0
868,E농가,7,20231103,6,21.09,131.0,4.0,120.0,116.0,3.0,273.0,1.0,0.0
869,E농가,7,20231103,7,21.71,120.0,4.0,111.0,95.0,2.0,238.0,1.0,1.0
870,E농가,7,20231103,8,20.06,151.0,5.0,112.0,100.0,1.0,265.0,1.0,2.0
871,E농가,7,20231103,9,18.91,135.0,4.0,99.0,87.0,1.0,263.0,1.0,0.0
872,E농가,8,20231110,1,26.91,159.0,8.0,78.0,70.0,8.0,310.0,1.0,0.0
873,E농가,8,20231110,2,24.09,198.0,5.0,85.0,78.0,7.0,340.0,1.0,0.0
874,E농가,8,20231110,3,24.03,210.0,5.0,117.0,102.0,6.0,361.0,1.0,0.0
875,E농가,8,20231110,4,26.26,213.0,7.0,137.0,101.0,5.0,325.0,1.0,2.0
876,E농가,8,20231110,5,22.67,246.0,7.0,92.0,72.0,6.0,340.0,1.0,1.0
877,E농가,8,20231110,6,22.41,192.0,6.0,92.0,85.0,6.0,344.0,1.0,1.0
878,E농가,8,20231110,7,22.11,185.0,5.0,99.0,99.0,4.0,298.0,1.0,1.0
879,E농가,8,20231110,8,21.15,208.0,7.0,99.0,81.0,4.0,310.0,1.0,2.0
880,E농가,8,20231110,9,20.74,118.0,6.0,105.0,102.0,3.0,281.0,1.0,1.0
881,E농가,9,20231117,1,25.34,250.0,8.0,91.0,82.0,8.0,346.0,1.0,0.0
882,E농가,9,20231117,2,27.66,188.0,5.0,109.0,92.0,7.0,375.0,1.0,0.0
883,E농가,9,20231117,3,27.49,210.0,5.0,118.0,103.0,6.0,420.0,1.0,0.0
884,E농가,9,20231117,4,28.27,192.0,6.0,120.0,98.0,5.0,385.0,1.0,2.0
885,E농가,9,20231117,5,25.75,264.0,7.0,99.0,80.0,7.0,360.0,1.0,0.0
886,E농가,9,20231117,6,23.33,207.0,6.0,101.0,92.0,7.0,360.0,1.0,0.0
887,E농가,9,20231117,7,24.79,205.0,7.0,105.0,99.0,5.0,326.0,1.0,1.0
888,E농가,9,20231117,8,18.76,160.0,6.0,78.0,66.0,7.0,331.0,1.0,0.0
889,E농가,9,20231117,9,25.15,184.0,5.0,117.0,103.0,5.0,330.0,1.0,2.0
890,E농가,10,20231124,1,27.99,251.0,10.0,103.0,84.0,8.0,371.0,1.0,0.0
891,E농가,10,20231124,2,28.4,202.0,5.0,74.0,62.0,7.0,402.0,1.0,0.0
892,E농가,10,20231124,3,33.26,213.0,5.0,117.0,112.0,6.0,429.0,1.0,0.0
893,E농가,10,20231124,4,32.27,221.0,7.0,131.0,122.0,7.0,409.0,1.0,0.0
894,E농가,10,20231124,5,20.65,247.0,5.0,107.0,89.0,7.0,350.0,1.0,0.0
895,E농가,10,20231124,6,20.41,227.0,5.0,100.0,82.0,7.0,342.0,1.0,0.0
896,E농가,10,20231124,7,25.16,211.0,5.0,121.0,111.0,6.0,332.0,1.0,1.0
897,E농가,10,20231124,8,20.98,166.0,5.0,108.0,88.0,7.0,306.0,1.0,1.0
898,E농가,10,20231124,9,24.49,190.0,5.0,118.0,106.0,7.0,361.0,1.0,0.0
899,E농가,11,20231130,1,23.66,209.0,7.0,91.0,77.0,6.0,380.0,1.0,0.0
900,E농가,11,20231130,2,29.05,217.0,6.0,86.0,62.0,6.0,336.0,1.0,0.0
901,E농가,11,20231130,3,22.75,197.0,5.0,88.0,72.0,6.0,422.0,1.0,0.0
902,E농가,11,20231130,4,25.81,220.0,6.0,135.0,122.0,7.0,420.0,1.0,0.0
903,E농가,11,20231130,5,22.32,264.0,6.0,100.0,83.0,6.0,370.0,1.0,0.0
904,E농가,11,20231130,6,20.93,225.0,4.0,103.0,90.0,6.0,329.0,1.0,0.0
905,E농가,11,20231130,7,26.58,185.0,6.0,97.0,62.0,6.0,317.0,1.0,0.0
906,E농가,11,20231130,8,20.56,152.0,4.0,111.0,84.0,7.0,341.0,1.0,1.0
907,E농가,11,20231130,9,20.59,175.0,6.0,123.0,107.0,7.0,302.0,1.0,0.0
908,E농가,12,20231207,1,26.43,187.0,6.0,62.0,58.0,4.0,396.0,1.0,0.0
909,E농가,12,20231207,2,27.87,157.0,8.0,73.0,58.0,6.0,355.0,1.0,0.0
910,E농가,12,20231207,3,19.51,192.0,5.0,97.0,75.0,7.0,422.0,1.0,0.0
911,E농가,12,20231207,4,27.2,225.0,5.0,137.0,99.0,7.0,431.0,1.0,0.0
912,E농가,12,20231207,5,23.87,252.0,7.0,98.0,79.0,6.0,378.0,1.0,0.0
913,E농가,12,20231207,6,20.88,232.0,4.0,102.0,90.0,4.0,325.0,1.0,0.0
914,E농가,12,20231207,7,28.81,181.0,5.0,88.0,62.0,4.0,312.0,1.0,0.0
915,E농가,12,20231207,8,17.34,199.0,5.0,92.0,72.0,8.0,338.0,1.0,0.0
916,E농가,12,20231207,9,22.69,184.0,5.0,120.0,104.0,7.0,300.0,1.0,0.0
917,E농가,13,20231214,1,28.72,164.0,8.0,92.0,76.0,4.0,397.0,1.0,0.0
918,E농가,13,20231214,2,28.17,180.0,8.0,69.0,95.0,4.0,315.0,1.0,0.0
919,E농가,13,20231214,3,20.69,200.0,7.0,100.0,79.0,5.0,396.0,1.0,0.0
920,E농가,13,20231214,4,25.28,216.0,6.0,95.0,82.0,6.0,423.0,1.0,0.0
921,E농가,13,20231214,5,27.84,170.0,6.0,83.0,70.0,5.0,345.0,1.0,0.0
922,E농가,13,20231214,6,21.63,215.0,4.0,103.0,97.0,4.0,337.0,1.0,0.0
923,E농가,13,20231214,7,28.24,147.0,6.0,74.0,64.0,4.0,313.0,1.0,0.0
924,E농가,13,20231214,8,20.74,187.0,5.0,102.0,80.0,7.0,342.0,1.0,0.0
925,E농가,13,20231214,9,20.91,212.0,6.0,99.0,78.0,6.0,335.0,1.0,0.0
926,E농가,14,20231221,1,28.66,166.0,8.0,95.0,80.0,1.0,433.0,1.0,0.0
927,E농가,14,20231221,2,28.92,184.0,8.0,81.0,70.0,2.0,326.0,1.0,0.0
928,E농가,14,20231221,3,20.17,214.0,7.0,94.0,80.0,5.0,446.0,1.0,0.0
929,E농가,14,20231221,4,24.09,233.0,6.0,87.0,82.0,6.0,444.0,1.0,1.0
930,E농가,14,20231221,5,26.04,195.0,6.0,82.0,74.0,4.0,404.0,1.0,0.0
931,E농가,14,20231221,6,26.71,229.0,4.0,106.0,96.0,1.0,361.0,1.0,0.0
932,E농가,14,20231221,7,27.98,164.0,6.0,66.0,64.0,2.0,327.0,1.0,0.0
933,E농가,14,20231221,8,20.55,241.0,4.0,103.0,102.0,5.0,366.0,1.0,0.0
934,E농가,14,20231221,9,20.87,194.0,6.0,126.0,111.0,6.0,355.0,1.0,0.0
935,E농가,15,20231228,1,30.78,152.0,8.0,78.0,62.0,1.0,398.0,1.0,0.0
936,E농가,15,20231228,2,29.7,222.0,8.0,100.0,78.0,1.0,300.0,1.0,0.0
937,E농가,15,20231228,3,18.93,201.0,4.0,92.0,77.0,4.0,424.0,1.0,0.0
938,E농가,15,20231228,4,24.13,225.0,6.0,96.0,80.0,4.0,425.0,1.0,0.0
939,E농가,15,20231228,5,23.22,256.0,5.0,108.0,95.0,4.0,372.0,1.0,0.0
940,E농가,15,20231228,6,22.04,217.0,4.0,107.0,106.0,4.0,332.0,1.0,0.0
941,E농가,15,20231228,7,22.02,160.0,5.0,80.0,70.0,2.0,314.0,1.0,0.0
942,E농가,15,20231228,8,18.25,228.0,4.0,105.0,94.0,4.0,318.0,1.0,0.0
943,E농가,15,20231228,9,22.32,250.0,8.0,99.0,78.0,6.0,372.0,1.0,0.0
944,E농가,16,20240104,1,27.84,167.0,7.0,75.0,65.0,0.0,385.0,1.0,0.0
945,E농가,16,20240104,2,24.35,181.0,6.0,90.0,71.0,0.0,313.0,1.0,0.0
946,E농가,16,20240104,3,22.22,202.0,5.0,97.0,80.0,3.0,428.0,1.0,0.0
947,E농가,16,20240104,4,26.58,225.0,6.0,88.0,80.0,4.0,432.0,1.0,0.0
948,E농가,16,20240104,5,24.01,250.0,5.0,112.0,90.0,1.0,348.0,1.0,0.0
949,E농가,16,20240104,6,23.73,172.0,4.0,88.0,76.0,0.0,330.0,1.0,0.0
950,E농가,16,20240104,7,26.46,166.0,7.0,73.0,65.0,2.0,317.0,1.0,0.0
951,E농가,16,20240104,8,20.71,190.0,6.0,92.0,78.0,4.0,375.0,1.0,0.0
952,E농가,16,20240104,9,24.37,245.0,6.0,95.0,73.0,4.0,340.0,1.0,0.0
953,E농가,17,20240111,1,31.33,152.0,7.0,79.0,65.0,0.0,281.0,1.0,0.0
954,E농가,17,20240111,2,31.39,137.0,6.0,60.0,51.0,0.0,280.0,1.0,0.0
955,E농가,17,20240111,3,26.97,143.0,6.0,92.0,66.0,2.0,366.0,1.0,0.0
956,E농가,17,20240111,4,22.01,180.0,5.0,80.0,72.0,2.0,427.0,1.0,0.0
957,E농가,17,20240111,5,24.81,183.0,5.0,84.0,73.0,0.0,351.0,1.0,0.0
958,E농가,17,20240111,6,26.62,151.0,5.0,54.0,51.0,1.0,260.0,1.0,0.0
959,E농가,17,20240111,7,30.34,113.0,6.0,67.0,56.0,1.0,287.0,1.0,0.0
960,E농가,17,20240111,8,23.66,215.0,4.0,87.0,71.0,0.0,359.0,1.0,0.0
961,E농가,17,20240111,9,30.18,246.0,5.0,95.0,80.0,2.0,368.0,1.0,0.0
962,E농가,18,20240118,1,30.01,138.0,10.0,70.0,67.0,0.0,290.0,2.0,0.0
963,E농가,18,20240118,2,28.68,185.0,9.0,68.0,60.0,2.0,260.0,1.0,0.0
964,E농가,18,20240118,3,20.52,172.0,5.0,92.0,68.0,0.0,368.0,1.0,0.0
965,E농가,18,20240118,4,26.49,172.0,5.0,82.0,73.0,1.0,442.0,1.0,0.0
966,E농가,18,20240118,5,19.69,178.0,5.0,82.0,75.0,0.0,260.0,1.0,0.0
967,E농가,18,20240118,6,31.85,176.0,5.0,90.0,78.0,0.0,347.0,2.0,0.0
968,E농가,18,20240118,7,29.92,176.0,6.0,72.0,67.0,1.0,290.0,1.0,0.0
969,E농가,18,20240118,8,21.32,215.0,4.0,92.0,77.0,0.0,345.0,1.0,0.0
970,E농가,18,20240118,9,24.28,248.0,8.0,97.0,82.0,0.0,372.0,1.0,0.0
971,E농가,19,20240125,1,33.99,161.0,9.0,67.0,55.0,4.0,274.0,2.0,4.0
972,E농가,19,20240125,2,36.69,165.0,7.0,60.0,50.0,0.0,275.0,1.0,0.0
973,E농가,19,20240125,3,19.16,145.0,6.0,97.0,70.0,3.0,362.0,2.0,0.0
974,E농가,19,20240125,4,29.72,160.0,5.0,82.0,73.0,1.0,427.0,1.0,0.0
975,E농가,19,20240125,5,25.67,185.0,5.0,82.0,72.0,0.0,367.0,1.0,0.0
976,E농가,19,20240125,6,26.22,150.0,6.0,71.0,58.0,1.0,340.0,1.0,0.0
977,E농가,19,20240125,7,29.66,155.0,6.0,93.0,63.0,0.0,291.0,2.0,0.0
978,E농가,19,20240125,8,21.19,220.0,4.0,92.0,72.0,0.0,348.0,1.0,0.0
979,E농가,19,20240125,9,27.83,232.0,8.0,102.0,76.0,1.0,371.0,1.0,0.0
980,E농가,20,20240201,1,35.77,170.0,12.0,75.0,68.0,5.0,355.0,2.0,3.0
981,E농가,20,20240201,2,35.54,175.0,7.0,58.0,45.0,0.0,277.0,2.0,1.0
982,E농가,20,20240201,3,20.23,155.0,5.0,81.0,62.0,2.0,363.0,2.0,0.0
983,E농가,20,20240201,4,26.61,133.0,8.0,55.0,45.0,0.0,435.0,2.0,0.0
984,E농가,20,20240201,5,23.59,185.0,5.0,82.0,73.0,0.0,282.0,2.0,0.0
985,E농가,20,20240201,6,26.13,150.0,6.0,75.0,68.0,0.0,237.0,2.0,0.0
986,E농가,20,20240201,7,27.76,140.0,7.0,70.0,53.0,1.0,273.0,2.0,1.0
987,E농가,20,20240201,8,21.1,90.0,5.0,60.0,45.0,0.0,337.0,2.0,0.0
988,E농가,20,20240201,9,24.49,140.0,10.0,61.0,41.0,1.0,383.0,4.0,1.0
989,E농가,21,20240207,1,34.39,171.0,12.0,69.0,59.0,4.0,275.0,2.0,1.0
990,E농가,21,20240207,2,35.67,145.0,7.0,59.0,50.0,2.0,295.0,2.0,1.0
991,E농가,21,20240207,3,20.78,211.0,5.0,95.0,79.0,1.0,337.0,2.0,0.0
992,E농가,21,20240207,4,29.23,175.0,6.0,82.0,70.0,0.0,433.0,2.0,0.0
993,E농가,21,20240207,5,23.72,105.0,6.0,60.0,45.0,0.0,270.0,2.0,0.0
994,E농가,21,20240207,6,29.87,139.0,8.0,80.0,61.0,5.0,280.0,2.0,2.0
995,E농가,21,20240207,7,35.19,132.0,7.0,78.0,64.0,2.0,278.0,2.0,1.0
996,E농가,21,20240207,8,25.45,105.0,5.0,60.0,50.0,0.0,340.0,2.0,0.0
997,E농가,21,20240207,9,26.86,101.0,9.0,48.0,43.0,0.0,361.0,2.0,0.0
998,E농가,22,20240215,1,36.34,200.0,11.0,65.0,68.0,6.0,330.0,2.0,0.0
999,E농가,22,20240215,2,33.74,162.0,12.0,70.0,52.0,7.0,377.0,2.0,1.0
1000,E농가,22,20240215,3,20.1,115.0,5.0,43.0,48.0,4.0,321.0,2.0,0.0
1001,E농가,22,20240215,4,27.0,160.0,6.0,48.0,40.0,0.0,423.0,2.0,0.0
1002,E농가,22,20240215,5,23.5,165.0,7.0,71.0,58.0,0.0,281.0,2.0,0.0
1003,E농가,22,20240215,6,26.9,166.0,8.0,75.0,63.0,5.0,319.0,2.0,0.0
1004,E농가,22,20240215,7,35.5,162.0,8.0,73.0,52.0,0.0,270.0,2.0,0.0
1005,E농가,22,20240215,8,20.5,123.0,5.0,73.0,60.0,0.0,307.0,2.0,0.0
1006,E농가,22,20240215,9,22.0,177.0,9.0,63.0,51.0,0.0,362.0,2.0,0.0
1007,E농가,23,20240222,1,33.42,162.0,6.0,73.0,72.0,3.0,269.0,2.0,0.0
1008,E농가,23,20240222,2,30.54,170.0,5.0,82.0,67.0,1.0,280.0,2.0,0.0
1009,E농가,23,20240222,3,17.58,83.0,4.0,58.0,48.0,0.0,252.0,2.0,0.0
1010,E농가,23,20240222,4,23.22,150.0,6.0,57.0,48.0,0.0,247.0,2.0,0.0
1011,E농가,23,20240222,5,22.74,143.0,6.0,73.0,62.0,0.0,277.0,2.0,0.0
1012,E농가,23,20240222,6,22.35,157.0,4.0,86.0,68.0,5.0,308.0,2.0,0.0
1013,E농가,23,20240222,7,34.42,140.0,5.0,70.0,55.0,0.0,281.0,2.0,1.0
1014,E농가,23,20240222,8,18.76,129.0,4.0,85.0,67.0,0.0,210.0,2.0,0.0
1015,E농가,23,20240222,9,21.83,150.0,7.0,64.0,52.0,0.0,257.0,2.0,1.0
1016,E농가,24,20240228,1,30.91,206.0,9.0,63.0,57.0,4.0,399.0,2.0,1.0
1017,E농가,24,20240228,2,31.79,190.0,6.0,70.0,65.0,5.0,301.0,2.0,1.0
1018,E농가,24,20240228,3,21.43,172.0,4.0,92.0,65.0,0.0,268.0,2.0,0.0
1019,E농가,24,20240228,4,25.45,163.0,7.0,58.0,48.0,1.0,262.0,2.0,3.0
1020,E농가,24,20240228,5,23.71,161.0,7.0,75.0,66.0,0.0,308.0,2.0,2.0
1021,E농가,24,20240228,6,21.88,195.0,5.0,91.0,89.0,2.0,368.0,2.0,2.0
1022,E농가,24,20240228,7,33.11,172.0,6.0,76.0,76.0,2.0,303.0,2.0,4.0
1023,E농가,24,20240228,8,20.57,144.0,4.0,104.0,89.0,0.0,258.0,2.0,1.0
1024,E농가,24,20240228,9,24.95,195.0,8.0,91.0,65.0,1.0,288.0,2.0,2.0
1025,E농가,25,20240306,1,35.68,218.0,8.0,68.0,60.0,4.0,398.0,2.0,2.0
1026,E농가,25,20240306,2,35.72,201.0,7.0,66.0,53.0,5.0,310.0,2.0,1.0
1027,E농가,25,20240306,3,23.6,150.0,5.0,60.0,48.0,1.0,245.0,2.0,0.0
1028,E농가,25,20240306,4,24.67,202.0,8.0,58.0,57.0,0.0,288.0,2.0,0.0
1029,E농가,25,20240306,5,23.54,165.0,8.0,72.0,63.0,0.0,277.0,2.0,0.0
1030,E농가,25,20240306,6,28.97,183.0,10.0,94.0,74.0,0.0,344.0,2.0,0.0
1031,E농가,25,20240306,7,33.16,178.0,6.0,85.0,58.0,0.0,283.0,2.0,0.0
1032,E농가,25,20240306,8,21.8,142.0,5.0,105.0,78.0,0.0,310.0,2.0,0.0
1033,E농가,25,20240306,9,27.02,185.0,8.0,67.0,53.0,0.0,277.0,2.0,0.0
1034,E농가,26,20240314,1,32.89,171.0,10.0,78.0,62.0,0.0,405.0,2.0,0.0
1035,E농가,26,20240314,2,32.39,220.0,8.0,75.0,48.0,7.0,305.0,3.0,3.0
1036,E농가,26,20240314,3,27.5,191.0,6.0,68.0,57.0,0.0,260.0,2.0,0.0
1037,E농가,26,20240314,4,32.75,196.0,7.0,77.0,65.0,4.0,283.0,3.0,0.0
1038,E농가,26,20240314,5,22.69,185.0,6.0,98.0,83.0,1.0,313.0,3.0,1.0
1039,E농가,26,20240314,6,37.87,211.0,11.0,75.0,62.0,3.0,363.0,2.0,0.0
1040,E농가,26,20240314,7,34.1,192.0,9.0,89.0,87.0,1.0,320.0,2.0,0.0
1041,E농가,26,20240314,8,20.3,205.0,5.0,82.0,75.0,0.0,315.0,3.0,0.0
1042,E농가,26,20240314,9,27.36,168.0,10.0,82.0,66.0,4.0,338.0,3.0,2.0
1043,E농가,27,20240320,1,33.89,289.0,14.0,78.0,62.0,4.0,412.0,3.0,1.0
1044,E농가,27,20240320,2,30.48,232.0,10.0,78.0,68.0,8.0,337.0,3.0,0.0
1045,E농가,27,20240320,3,22.4,192.0,5.0,71.0,47.0,1.0,371.0,3.0,0.0
1046,E농가,27,20240320,4,35.18,162.0,10.0,71.0,62.0,2.0,358.0,3.0,0.0
1047,E농가,27,20240320,5,22.93,233.0,8.0,102.0,88.0,9.0,343.0,3.0,1.0
1048,E농가,27,20240320,6,34.87,233.0,13.0,98.0,92.0,3.0,415.0,3.0,0.0
1049,E농가,27,20240320,7,31.85,197.0,7.0,74.0,68.0,1.0,378.0,3.0,0.0
1050,E농가,27,20240320,8,26.76,205.0,6.0,91.0,76.0,1.0,375.0,3.0,0.0
1051,E농가,27,20240320,9,23.01,195.0,10.0,91.0,66.0,7.0,387.0,3.0,1.0
1052,E농가,28,20240327,1,35.25,197.0,13.0,92.0,85.0,2.0,451.0,3.0,0.0
1053,E농가,28,20240327,2,34.18,272.0,9.0,92.0,70.0,0.0,407.0,3.0,0.0
1054,E농가,28,20240327,3,22.32,287.0,6.0,95.0,81.0,1.0,371.0,3.0,0.0
1055,E농가,28,20240327,4,28.41,237.0,9.0,83.0,78.0,4.0,462.0,3.0,0.0
1056,E농가,28,20240327,5,21.78,238.0,7.0,104.0,88.0,3.0,440.0,3.0,0.0
1057,E농가,28,20240327,6,29.92,332.0,9.0,102.0,76.0,2.0,445.0,3.0,0.0
1058,E농가,28,20240327,7,30.93,248.0,8.0,95.0,78.0,3.0,413.0,3.0,0.0
1059,E농가,28,20240327,8,27.98,252.0,7.0,105.0,97.0,1.0,410.0,3.0,0.0
1060,E농가,28,20240327,9,25.14,260.0,11.0,103.0,87.0,3.0,421.0,3.0,0.0
1061,E농가,29,20240404,1,39.41,320.0,13.0,102.0,90.0,0.0,472.0,3.0,0.0
1062,E농가,29,20240404,2,31.65,323.0,10.0,124.0,93.0,2.0,446.0,3.0,0.0
1063,E농가,29,20240404,3,26.11,256.0,4.0,72.0,45.0,1.0,452.0,3.0,0.0
1064,E농가,29,20240404,4,28.4,240.0,6.0,75.0,61.0,4.0,460.0,3.0,0.0
1065,E농가,29,20240404,5,20.29,243.0,6.0,111.0,95.0,3.0,462.0,3.0,0.0
1066,E농가,29,20240404,6,30.98,291.0,11.0,103.0,70.0,1.0,451.0,3.0,0.0
1067,E농가,29,20240404,7,28.79,267.0,5.0,101.0,83.0,0.0,390.0,3.0,0.0
1068,E농가,29,20240404,8,27.69,291.0,6.0,125.0,123.0,1.0,422.0,3.0,0.0
1069,E농가,29,20240404,9,24.59,262.0,10.0,109.0,87.0,0.0,505.0,3.0,0.0
1070,E농가,30,20240411,1,35.68,345.0,12.0,120.0,90.0,0.0,412.0,3.0,0.0
1071,E농가,30,20240411,2,32.09,331.0,14.0,79.0,62.0,1.0,465.0,3.0,0.0
1072,E농가,30,20240411,3,24.6,217.0,5.0,72.0,47.0,1.0,450.0,3.0,0.0
1073,E농가,30,20240411,4,29.46,237.0,10.0,88.0,79.0,0.0,407.0,3.0,0.0
1074,E농가,30,20240411,5,20.52,248.0,6.0,98.0,87.0,1.0,440.0,3.0,0.0
1075,E농가,30,20240411,6,38.81,282.0,11.0,100.0,74.0,1.0,470.0,3.0,0.0
1076,E농가,30,20240411,7,33.01,302.0,5.0,122.0,100.0,0.0,450.0,3.0,0.0
1077,E농가,30,20240411,8,24.27,295.0,7.0,122.0,118.0,0.0,418.0,3.0,0.0
1078,E농가,30,20240411,9,25.21,327.0,8.0,91.0,78.0,0.0,448.0,3.0,0.0
1079,E농가,31,20240418,1,36.02,344.0,12.0,95.0,84.0,0.0,493.0,3.0,0.0
1080,E농가,31,20240418,2,25.53,292.0,7.0,78.0,70.0,0.0,410.0,3.0,0.0
1081,E농가,31,20240418,3,22.79,162.0,3.0,72.0,67.0,0.0,385.0,3.0,0.0
1082,E농가,31,20240418,4,29.82,315.0,8.0,90.0,82.0,0.0,467.0,3.0,0.0
1083,E농가,31,20240418,5,21.82,291.0,4.0,87.0,80.0,0.0,435.0,3.0,0.0
1084,E농가,31,20240418,6,29.9,355.0,7.0,93.0,85.0,1.0,485.0,3.0,0.0
1085,E농가,31,20240418,7,29.11,270.0,7.0,110.0,78.0,0.0,453.0,3.0,0.0
1086,E농가,31,20240418,8,24.38,335.0,9.0,128.0,107.0,0.0,479.0,3.0,0.0
1087,E농가,31,20240418,9,27.01,282.0,7.0,124.0,90.0,0.0,470.0,3.0,0.0
1088,E농가,32,20240426,1,32.72,340.0,13.0,117.0,96.0,0.0,455.0,3.0,0.0
1089,E농가,32,20240426,2,27.06,305.0,7.0,88.0,74.0,0.0,400.0,3.0,0.0
1090,E농가,32,20240426,3,25.67,160.0,3.0,72.0,70.0,0.0,245.0,3.0,0.0
1091,E농가,32,20240426,4,26.0,311.0,9.0,101.0,83.0,0.0,413.0,3.0,0.0
1092,E농가,32,20240426,5,19.17,220.0,7.0,78.0,70.0,0.0,352.0,3.0,0.0
1093,E농가,32,20240426,6,29.35,307.0,6.0,97.0,87.0,0.0,480.0,3.0,0.0
1094,E농가,32,20240426,7,29.94,288.0,8.0,83.0,70.0,0.0,452.0,3.0,0.0
1095,E농가,32,20240426,8,23.65,319.0,4.0,95.0,81.0,0.0,495.0,3.0,0.0
1096,E농가,32,20240426,9,27.9,292.0,8.0,80.0,71.0,0.0,421.0,3.0,0.0
