,시설아이디,weeks,조사일자,표본번호,관부직경,엽병장,엽수,엽장,엽폭,개화수,초장,최종화방차수,화방 꽃수(소화수),supplyEC,supplyPH,innerCO2,innerHum,innerTemp,innerSolar,CO2
780,E농가,4,20231013,8,14.22,104.0,4.0,104.0,84.0,0.0,211.0,0.0,0.0,0.048507462686567165,5.999253731343283,269.30208955223884,46.998805970149256,22.701940298507463,69.44507462686566,0.014104680476386274
781,E농가,4,20231013,9,12.61,87.0,4.0,95.0,76.0,0.0,180.0,0.0,0.0,0.048507462686567165,5.999253731343283,269.30208955223884,46.998805970149256,22.701940298507463,69.44507462686566,0.014104680476386274
782,E농가,5,20231020,1,16.56,111.0,4.0,121.0,111.0,0.0,220.0,0.0,0.0,0.4280952380952381,5.999107142857143,296.69619047619045,53.34363095238095,20.150119047619047,73.50101190476191,0.021051291860112405
783,E농가,5,20231020,2,18.11,116.0,4.0,116.0,102.0,0.0,261.0,0.0,0.0,0.4280952380952381,5.999107142857143,296.69619047619045,53.34363095238095,20.150119047619047,73.50101190476191,0.021051291860112405
784,E농가,5,20231020,3,17.24,114.0,4.0,111.0,96.0,0.0,242.0,0.0,0.0,0.4280952380952381,5.999107142857143,296.69619047619045,53.34363095238095,20.150119047619047,73.50101190476191,0.021051291860112405
785,E농가,5,20231020,4,15.6,105.0,5.0,110.0,101.0,0.0,219.0,0.0,0.0,0.4280952380952381,5.999107142857143,296.69619047619045,53.34363095238095,20.150119047619047,73.50101190476191,0.021051291860112405
786,E농가,5,20231020,5,15.61,136.0,3.0,136.0,122.0,0.0,271.0,0.0,0.0,0.4280952380952381,5.999107142857143,296.69619047619045,53.34363095238095,20.150119047619047,73.50101190476191,0.021051291860112405
787,E농가,5,20231020,6,17.23,105.0,4.0,116.0,103.0,0.0,223.0,0.0,0.0,0.4280952380952381,5.999107142857143,296.69619047619045,53.34363095238095,20.150119047619047,73.50101190476191,0.021051291860112405
788,E농가,5,20231020,7,19.03,83.0,6.0,106.0,99.0,0.0,190.0,0.0,0.0,0.4280952380952381,5.999107142857143,296.69619047619045,53.34363095238095,20.150119047619047,73.50101190476191,0.021051291860112405
789,E농가,5,20231020,8,14.88,106.0,4.0,109.0,100.0,0.0,217.0,0.0,0.0,0.4280952380952381,5.999107142857143,296.69619047619045,53.34363095238095,20.150119047619047,73.50101190476191,0.021051291860112405
790,E농가,5,20231020,9,14.04,85.0,5.0,99.0,91.0,0.0,192.0,0.0,0.0,0.4280952380952381,5.999107142857143,296.69619047619045,53.34363095238095,20.150119047619047,73.50101190476191,0.021051291860112405
791,E농가,6,20231027,1,20.97,125.0,5.0,101.0,109.0,0.0,244.0,0.0,0.0,0.4125595238095238,6.0,275.81791666666663,57.5510119047619,20.105654761904763,68.21922619047619,0.01575696754845079
792,E농가,6,20231027,2,23.03,126.0,3.0,131.0,117.0,0.0,269.0,0.0,0.0,0.4125595238095238,6.0,275.81791666666663,57.5510119047619,20.105654761904763,68.21922619047619,0.01575696754845079
793,E농가,6,20231027,3,20.78,136.0,5.0,121.0,115.0,0.0,285.0,0.0,0.0,0.4125595238095238,6.0,275.81791666666663,57.5510119047619,20.105654761904763,68.21922619047619,0.01575696754845079
794,E농가,6,20231027,4,18.58,142.0,5.0,118.0,115.0,0.0,275.0,0.0,0.0,0.4125595238095238,6.0,275.81791666666663,57.5510119047619,20.105654761904763,68.21922619047619,0.01575696754845079
795,E농가,6,20231027,5,18.13,142.0,3.0,134.0,125.0,0.0,296.0,0.0,0.0,0.4125595238095238,6.0,275.81791666666663,57.5510119047619,20.105654761904763,68.21922619047619,0.01575696754845079
796,E농가,6,20231027,6,20.39,126.0,4.0,116.0,117.0,0.0,271.0,0.0,0.0,0.4125595238095238,6.0,275.81791666666663,57.5510119047619,20.105654761904763,68.21922619047619,0.01575696754845079
797,E농가,6,20231027,7,18.05,96.0,4.0,104.0,105.0,0.0,207.0,0.0,0.0,0.4125595238095238,6.0,275.81791666666663,57.5510119047619,20.105654761904763,68.21922619047619,0.01575696754845079
798,E농가,6,20231027,8,18.98,118.0,5.0,118.0,104.0,0.0,241.0,0.0,0.0,0.4125595238095238,6.0,275.81791666666663,57.5510119047619,20.105654761904763,68.21922619047619,0.01575696754845079
799,E농가,6,20231027,9,16.24,104.0,5.0,106.0,102.0,0.0,235.0,0.0,0.0,0.4125595238095238,6.0,275.81791666666663,57.5510119047619,20.105654761904763,68.21922619047619,0.01575696754845079
800,E농가,7,20231103,1,23.44,159.0,6.0,106.0,86.0,2.0,293.0,1.0,2.0,0.4060240963855422,6.0,335.6881325301205,61.021987951807226,21.615060240963857,76.5732530120482,0.030938890263044302
801,E농가,7,20231103,2,23.34,191.0,3.0,123.0,82.0,2.0,330.0,1.0,1.0,0.4060240963855422,6.0,335.6881325301205,61.021987951807226,21.615060240963857,76.5732530120482,0.030938890263044302
802,E농가,7,20231103,3,22.09,188.0,6.0,121.0,99.0,1.0,317.0,1.0,1.0,0.4060240963855422,6.0,335.6881325301205,61.021987951807226,21.615060240963857,76.5732530120482,0.030938890263044302
803,E농가,7,20231103,4,20.85,140.0,5.0,121.0,123.0,1.0,281.0,1.0,0.0,0.4060240963855422,6.0,335.6881325301205,61.021987951807226,21.615060240963857,76.5732530120482,0.030938890263044302
804,E농가,7,20231103,5,19.68,191.0,3.0,95.0,88.0,3.0,298.0,1.0,0.0,0.4060240963855422,6.0,335.6881325301205,61.021987951807226,21.615060240963857,76.5732530120482,0.030938890263044302
805,E농가,7,20231103,6,21.09,131.0,4.0,120.0,116.0,3.0,273.0,1.0,0.0,0.4060240963855422,6.0,335.6881325301205,61.021987951807226,21.615060240963857,76.5732530120482,0.030938890263044302
806,E농가,7,20231103,7,21.71,120.0,4.0,111.0,95.0,2.0,238.0,1.0,1.0,0.4060240963855422,6.0,335.6881325301205,61.021987951807226,21.615060240963857,76.5732530120482,0.030938890263044302
807,E농가,7,20231103,8,20.06,151.0,5.0,112.0,100.0,1.0,265.0,1.0,2.0,0.4060240963855422,6.0,335.6881325301205,61.021987951807226,21.615060240963857,76.5732530120482,0.030938890263044302
808,E농가,7,20231103,9,18.91,135.0,4.0,99.0,87.0,1.0,263.0,1.0,0.0,0.4060240963855422,6.0,335.6881325301205,61.021987951807226,21.615060240963857,76.5732530120482,0.030938890263044302
809,E농가,8,20231110,1,26.91,159.0,8.0,78.0,70.0,8.0,310.0,1.0,0.0,0.17680851063829786,5.989078014184398,483.50085106382977,59.86843971631206,17.45276595744681,77.24737588652482,0.06842132183019987
810,E농가,8,20231110,2,24.09,198.0,5.0,85.0,78.0,7.0,340.0,1.0,0.0,0.17680851063829786,5.989078014184398,483.50085106382977,59.86843971631206,17.45276595744681,77.24737588652482,0.06842132183019987
811,E농가,8,20231110,3,24.03,210.0,5.0,117.0,102.0,6.0,361.0,1.0,0.0,0.17680851063829786,5.989078014184398,483.50085106382977,59.86843971631206,17.45276595744681,77.24737588652482,0.06842132183019987
812,E농가,8,20231110,4,26.26,213.0,7.0,137.0,101.0,5.0,325.0,1.0,2.0,0.17680851063829786,5.989078014184398,483.50085106382977,59.86843971631206,17.45276595744681,77.24737588652482,0.06842132183019987
813,E농가,8,20231110,5,22.67,246.0,7.0,92.0,72.0,6.0,340.0,1.0,1.0,0.17680851063829786,5.989078014184398,483.50085106382977,59.86843971631206,17.45276595744681,77.24737588652482,0.06842132183019987
814,E농가,8,20231110,6,22.41,192.0,6.0,92.0,85.0,6.0,344.0,1.0,1.0,0.17680851063829786,5.989078014184398,483.50085106382977,59.86843971631206,17.45276595744681,77.24737588652482,0.06842132183019987
815,E농가,8,20231110,7,22.11,185.0,5.0,99.0,99.0,4.0,298.0,1.0,1.0,0.17680851063829786,5.989078014184398,483.50085106382977,59.86843971631206,17.45276595744681,77.24737588652482,0.06842132183019987
816,E농가,8,20231110,8,21.15,208.0,7.0,99.0,81.0,4.0,310.0,1.0,2.0,0.17680851063829786,5.989078014184398,483.50085106382977,59.86843971631206,17.45276595744681,77.24737588652482,0.06842132183019987
817,E농가,8,20231110,9,20.74,118.0,6.0,105.0,102.0,3.0,281.0,1.0,1.0,0.17680851063829786,5.989078014184398,483.50085106382977,59.86843971631206,17.45276595744681,77.24737588652482,0.06842132183019987
818,E농가,9,20231117,1,25.34,250.0,8.0,91.0,82.0,8.0,346.0,1.0,0.0,0.39103225806451614,5.989935483870968,621.0994193548387,62.20309677419355,18.543225806451613,78.24464516129032,0.10331364348471384
819,E농가,9,20231117,2,27.66,188.0,5.0,109.0,92.0,7.0,375.0,1.0,0.0,0.39103225806451614,5.989935483870968,621.0994193548387,62.20309677419355,18.543225806451613,78.24464516129032,0.10331364348471384
820,E농가,9,20231117,3,27.49,210.0,5.0,118.0,103.0,6.0,420.0,1.0,0.0,0.39103225806451614,5.989935483870968,621.0994193548387,62.20309677419355,18.543225806451613,78.24464516129032,0.10331364348471384
821,E농가,9,20231117,4,28.27,192.0,6.0,120.0,98.0,5.0,385.0,1.0,2.0,0.39103225806451614,5.989935483870968,621.0994193548387,62.20309677419355,18.543225806451613,78.24464516129032,0.10331364348471384
822,E농가,9,20231117,5,25.75,264.0,7.0,99.0,80.0,7.0,360.0,1.0,0.0,0.39103225806451614,5.989935483870968,621.0994193548387,62.20309677419355,18.543225806451613,78.24464516129032,0.10331364348471384
823,E농가,9,20231117,6,23.33,207.0,6.0,101.0,92.0,7.0,360.0,1.0,0.0,0.39103225806451614,5.989935483870968,621.0994193548387,62.20309677419355,18.543225806451613,78.24464516129032,0.10331364348471384
824,E농가,9,20231117,7,24.79,205.0,7.0,105.0,99.0,5.0,326.0,1.0,1.0,0.39103225806451614,5.989935483870968,621.0994193548387,62.20309677419355,18.543225806451613,78.24464516129032,0.10331364348471384
825,E농가,9,20231117,8,18.76,160.0,6.0,78.0,66.0,7.0,331.0,1.0,0.0,0.39103225806451614,5.989935483870968,621.0994193548387,62.20309677419355,18.543225806451613,78.24464516129032,0.10331364348471384
826,E농가,9,20231117,9,25.15,184.0,5.0,117.0,103.0,5.0,330.0,1.0,2.0,0.39103225806451614,5.989935483870968,621.0994193548387,62.20309677419355,18.543225806451613,78.24464516129032,0.10331364348471384
827,E농가,10,20231124,1,27.99,251.0,10.0,103.0,84.0,8.0,371.0,1.0,0.0,0.7382442748091602,5.999541984732825,652.2822900763358,61.288854961832065,17.413740458015265,70.52900763358778,0.11122101322583272
828,E농가,10,20231124,2,28.4,202.0,5.0,74.0,62.0,7.0,402.0,1.0,0.0,0.7382442748091602,5.999541984732825,652.2822900763358,61.288854961832065,17.413740458015265,70.52900763358778,0.11122101322583272
829,E농가,10,20231124,3,33.26,213.0,5.0,117.0,112.0,6.0,429.0,1.0,0.0,0.7382442748091602,5.999541984732825,652.2822900763358,61.288854961832065,17.413740458015265,70.52900763358778,0.11122101322583272
830,E농가,10,20231124,4,32.27,221.0,7.0,131.0,122.0,7.0,409.0,1.0,0.0,0.7382442748091602,5.999541984732825,652.2822900763358,61.288854961832065,17.413740458015265,70.52900763358778,0.11122101322583272
831,E농가,10,20231124,5,20.65,247.0,5.0,107.0,89.0,7.0,350.0,1.0,0.0,0.7382442748091602,5.999541984732825,652.2822900763358,61.288854961832065,17.413740458015265,70.52900763358778,0.11122101322583272
832,E농가,10,20231124,6,20.41,227.0,5.0,100.0,82.0,7.0,342.0,1.0,0.0,0.7382442748091602,5.999541984732825,652.2822900763358,61.288854961832065,17.413740458015265,70.52900763358778,0.11122101322583272
833,E농가,10,20231124,7,25.16,211.0,5.0,121.0,111.0,6.0,332.0,1.0,1.0,0.7382442748091602,5.999541984732825,652.2822900763358,61.288854961832065,17.413740458015265,70.52900763358778,0.11122101322583272
834,E농가,10,20231124,8,20.98,166.0,5.0,108.0,88.0,7.0,306.0,1.0,1.0,0.7382442748091602,5.999541984732825,652.2822900763358,61.288854961832065,17.413740458015265,70.52900763358778,0.11122101322583272
835,E농가,10,20231124,9,24.49,190.0,5.0,118.0,106.0,7.0,361.0,1.0,0.0,0.7382442748091602,5.999541984732825,652.2822900763358,61.288854961832065,17.413740458015265,70.52900763358778,0.11122101322583272
836,E농가,11,20231130,1,23.66,209.0,7.0,91.0,77.0,6.0,380.0,1.0,0.0,0.2383132530120482,5.9999397590361445,707.7797590361446,63.31536144578313,17.06433734939759,73.89415662650603,0.12529409234291816
837,E농가,11,20231130,2,29.05,217.0,6.0,86.0,62.0,6.0,336.0,1.0,0.0,0.2383132530120482,5.9999397590361445,707.7797590361446,63.31536144578313,17.06433734939759,73.89415662650603,0.12529409234291816
838,E농가,11,20231130,3,22.75,197.0,5.0,88.0,72.0,6.0,422.0,1.0,0.0,0.2383132530120482,5.9999397590361445,707.7797590361446,63.31536144578313,17.06433734939759,73.89415662650603,0.12529409234291816
839,E농가,11,20231130,4,25.81,220.0,6.0,135.0,122.0,7.0,420.0,1.0,0.0,0.2383132530120482,5.9999397590361445,707.7797590361446,63.31536144578313,17.06433734939759,73.89415662650603,0.12529409234291816
840,E농가,11,20231130,5,22.32,264.0,6.0,100.0,83.0,6.0,370.0,1.0,0.0,0.2383132530120482,5.9999397590361445,707.7797590361446,63.31536144578313,17.06433734939759,73.89415662650603,0.12529409234291816
841,E농가,11,20231130,6,20.93,225.0,4.0,103.0,90.0,6.0,329.0,1.0,0.0,0.2383132530120482,5.9999397590361445,707.7797590361446,63.31536144578313,17.06433734939759,73.89415662650603,0.12529409234291816
842,E농가,11,20231130,7,26.58,185.0,6.0,97.0,62.0,6.0,317.0,1.0,0.0,0.2383132530120482,5.9999397590361445,707.7797590361446,63.31536144578313,17.06433734939759,73.89415662650603,0.12529409234291816
843,E농가,11,20231130,8,20.56,152.0,4.0,111.0,84.0,7.0,341.0,1.0,1.0,0.2383132530120482,5.9999397590361445,707.7797590361446,63.31536144578313,17.06433734939759,73.89415662650603,0.12529409234291816
844,E농가,11,20231130,9,20.59,175.0,6.0,123.0,107.0,7.0,302.0,1.0,0.0,0.2383132530120482,5.9999397590361445,707.7797590361446,63.31536144578313,17.06433734939759,73.89415662650603,0.12529409234291816
845,E농가,12,20231207,1,26.43,187.0,6.0,62.0,58.0,4.0,396.0,1.0,0.0,0.3317857142857143,6.0,689.7125,66.85714285714286,19.890059523809526,78.54940476190475,0.12071258672455064
846,E농가,12,20231207,2,27.87,157.0,8.0,73.0,58.0,6.0,355.0,1.0,0.0,0.3317857142857143,6.0,689.7125,66.85714285714286,19.890059523809526,78.54940476190475,0.12071258672455064
847,E농가,12,20231207,3,19.51,192.0,5.0,97.0,75.0,7.0,422.0,1.0,0.0,0.3317857142857143,6.0,689.7125,66.85714285714286,19.890059523809526,78.54940476190475,0.12071258672455064
848,E농가,12,20231207,4,27.2,225.0,5.0,137.0,99.0,7.0,431.0,1.0,0.0,0.3317857142857143,6.0,689.7125,66.85714285714286,19.890059523809526,78.54940476190475,0.12071258672455064
849,E농가,12,20231207,5,23.87,252.0,7.0,98.0,79.0,6.0,378.0,1.0,0.0,0.3317857142857143,6.0,689.7125,66.85714285714286,19.890059523809526,78.54940476190475,0.12071258672455064
850,E농가,12,20231207,6,20.88,232.0,4.0,102.0,90.0,4.0,325.0,1.0,0.0,0.3317857142857143,6.0,689.7125,66.85714285714286,19.890059523809526,78.54940476190475,0.12071258672455064
851,E농가,12,20231207,7,28.81,181.0,5.0,88.0,62.0,4.0,312.0,1.0,0.0,0.3317857142857143,6.0,689.7125,66.85714285714286,19.890059523809526,78.54940476190475,0.12071258672455064
852,E농가,12,20231207,8,17.34,199.0,5.0,92.0,72.0,8.0,338.0,1.0,0.0,0.3317857142857143,6.0,689.7125,66.85714285714286,19.890059523809526,78.54940476190475,0.12071258672455064
853,E농가,12,20231207,9,22.69,184.0,5.0,120.0,104.0,7.0,300.0,1.0,0.0,0.3317857142857143,6.0,689.7125,66.85714285714286,19.890059523809526,78.54940476190475,0.12071258672455064
854,E농가,13,20231214,1,28.72,164.0,8.0,92.0,76.0,4.0,397.0,1.0,0.0,0.7081818181818182,5.99030303030303,722.0581060606061,66.21446969696969,16.79371212121212,77.73719696969697,0.1289148035411526
855,E농가,13,20231214,2,28.17,180.0,8.0,69.0,95.0,4.0,315.0,1.0,0.0,0.7081818181818182,5.99030303030303,722.0581060606061,66.21446969696969,16.79371212121212,77.73719696969697,0.1289148035411526
856,E농가,13,20231214,3,20.69,200.0,7.0,100.0,79.0,5.0,396.0,1.0,0.0,0.7081818181818182,5.99030303030303,722.0581060606061,66.21446969696969,16.79371212121212,77.73719696969697,0.1289148035411526
857,E농가,13,20231214,4,25.28,216.0,6.0,95.0,82.0,6.0,423.0,1.0,0.0,0.7081818181818182,5.99030303030303,722.0581060606061,66.21446969696969,16.79371212121212,77.73719696969697,0.1289148035411526
858,E농가,13,20231214,5,27.84,170.0,6.0,83.0,70.0,5.0,345.0,1.0,0.0,0.7081818181818182,5.99030303030303,722.0581060606061,66.21446969696969,16.79371212121212,77.73719696969697,0.1289148035411526
859,E농가,13,20231214,6,21.63,215.0,4.0,103.0,97.0,4.0,337.0,1.0,0.0,0.7081818181818182,5.99030303030303,722.0581060606061,66.21446969696969,16.79371212121212,77.73719696969697,0.1289148035411526
860,E농가,13,20231214,7,28.24,147.0,6.0,74.0,64.0,4.0,313.0,1.0,0.0,0.7081818181818182,5.99030303030303,722.0581060606061,66.21446969696969,16.79371212121212,77.73719696969697,0.1289148035411526
861,E농가,13,20231214,8,20.74,187.0,5.0,102.0,80.0,7.0,342.0,1.0,0.0,0.7081818181818182,5.99030303030303,722.0581060606061,66.21446969696969,16.79371212121212,77.73719696969697,0.1289148035411526
862,E농가,13,20231214,9,20.91,212.0,6.0,99.0,78.0,6.0,335.0,1.0,0.0,0.7081818181818182,5.99030303030303,722.0581060606061,66.21446969696969,16.79371212121212,77.73719696969697,0.1289148035411526
863,E농가,14,20231221,1,28.66,166.0,8.0,95.0,80.0,1.0,433.0,1.0,0.0,0.25767241379310346,5.99948275862069,866.6825862068965,68.72344827586207,16.836379310344828,79.54129310344828,0.16558875984067445
864,E농가,14,20231221,2,28.92,184.0,8.0,81.0,70.0,2.0,326.0,1.0,0.0,0.25767241379310346,5.99948275862069,866.6825862068965,68.72344827586207,16.836379310344828,79.54129310344828,0.16558875984067445
865,E농가,14,20231221,3,20.17,214.0,7.0,94.0,80.0,5.0,446.0,1.0,0.0,0.25767241379310346,5.99948275862069,866.6825862068965,68.72344827586207,16.836379310344828,79.54129310344828,0.16558875984067445
866,E농가,14,20231221,4,24.09,233.0,6.0,87.0,82.0,6.0,444.0,1.0,1.0,0.25767241379310346,5.99948275862069,866.6825862068965,68.72344827586207,16.836379310344828,79.54129310344828,0.16558875984067445
867,E농가,14,20231221,5,26.04,195.0,6.0,82.0,74.0,4.0,404.0,1.0,0.0,0.25767241379310346,5.99948275862069,866.6825862068965,68.72344827586207,16.836379310344828,79.54129310344828,0.16558875984067445
868,E농가,14,20231221,6,26.71,229.0,4.0,106.0,96.0,1.0,361.0,1.0,0.0,0.25767241379310346,5.99948275862069,866.6825862068965,68.72344827586207,16.836379310344828,79.54129310344828,0.16558875984067445
869,E농가,14,20231221,7,27.98,164.0,6.0,66.0,64.0,2.0,327.0,1.0,0.0,0.25767241379310346,5.99948275862069,866.6825862068965,68.72344827586207,16.836379310344828,79.54129310344828,0.16558875984067445
870,E농가,14,20231221,8,20.55,241.0,4.0,103.0,102.0,5.0,366.0,1.0,0.0,0.25767241379310346,5.99948275862069,866.6825862068965,68.72344827586207,16.836379310344828,79.54129310344828,0.16558875984067445
871,E농가,14,20231221,9,20.87,194.0,6.0,126.0,111.0,6.0,355.0,1.0,0.0,0.25767241379310346,5.99948275862069,866.6825862068965,68.72344827586207,16.836379310344828,79.54129310344828,0.16558875984067445
872,E농가,15,20231228,1,30.78,152.0,8.0,78.0,62.0,1.0,398.0,1.0,0.0,0.55064,6.0,1082.58104,66.52216,17.66376,84.0356,0.220336410110764
873,E농가,15,20231228,2,29.7,222.0,8.0,100.0,78.0,1.0,300.0,1.0,0.0,0.55064,6.0,1082.58104,66.52216,17.66376,84.0356,0.220336410110764
874,E농가,15,20231228,3,18.93,201.0,4.0,92.0,77.0,4.0,424.0,1.0,0.0,0.55064,6.0,1082.58104,66.52216,17.66376,84.0356,0.220336410110764
875,E농가,15,20231228,4,24.13,225.0,6.0,96.0,80.0,4.0,425.0,1.0,0.0,0.55064,6.0,1082.58104,66.52216,17.66376,84.0356,0.220336410110764
876,E농가,15,20231228,5,23.22,256.0,5.0,108.0,95.0,4.0,372.0,1.0,0.0,0.55064,6.0,1082.58104,66.52216,17.66376,84.0356,0.220336410110764
877,E농가,15,20231228,6,22.04,217.0,4.0,107.0,106.0,4.0,332.0,1.0,0.0,0.55064,6.0,1082.58104,66.52216,17.66376,84.0356,0.220336410110764
878,E농가,15,20231228,7,22.02,160.0,5.0,80.0,70.0,2.0,314.0,1.0,0.0,0.55064,6.0,1082.58104,66.52216,17.66376,84.0356,0.220336410110764
879,E농가,15,20231228,8,18.25,228.0,4.0,105.0,94.0,4.0,318.0,1.0,0.0,0.55064,6.0,1082.58104,66.52216,17.66376,84.0356,0.220336410110764
880,E농가,15,20231228,9,22.32,250.0,8.0,99.0,78.0,6.0,372.0,1.0,0.0,0.55064,6.0,1082.58104,66.52216,17.66376,84.0356,0.220336410110764
881,E농가,16,20240104,1,27.84,167.0,7.0,75.0,65.0,0.0,385.0,1.0,0.0,0.9136241610738255,5.999597315436242,863.5489261744966,62.97523489932885,18.00946308724832,76.0606711409396,0.16479412458273235
882,E농가,16,20240104,2,24.35,181.0,6.0,90.0,71.0,0.0,313.0,1.0,0.0,0.9136241610738255,5.999597315436242,863.5489261744966,62.97523489932885,18.00946308724832,76.0606711409396,0.16479412458273235
883,E농가,16,20240104,3,22.22,202.0,5.0,97.0,80.0,3.0,428.0,1.0,0.0,0.9136241610738255,5.999597315436242,863.5489261744966,62.97523489932885,18.00946308724832,76.0606711409396,0.16479412458273235
884,E농가,16,20240104,4,26.58,225.0,6.0,88.0,80.0,4.0,432.0,1.0,0.0,0.9136241610738255,5.999597315436242,863.5489261744966,62.97523489932885,18.00946308724832,76.0606711409396,0.16479412458273235
885,E농가,16,20240104,5,24.01,250.0,5.0,112.0,90.0,1.0,348.0,1.0,0.0,0.9136241610738255,5.999597315436242,863.5489261744966,62.97523489932885,18.00946308724832,76.0606711409396,0.16479412458273235
886,E농가,16,20240104,6,23.73,172.0,4.0,88.0,76.0,0.0,330.0,1.0,0.0,0.9136241610738255,5.999597315436242,863.5489261744966,62.97523489932885,18.00946308724832,76.0606711409396,0.16479412458273235
887,E농가,16,20240104,7,26.46,166.0,7.0,73.0,65.0,2.0,317.0,1.0,0.0,0.9136241610738255,5.999597315436242,863.5489261744966,62.97523489932885,18.00946308724832,76.0606711409396,0.16479412458273235
888,E농가,16,20240104,8,20.71,190.0,6.0,92.0,78.0,4.0,375.0,1.0,0.0,0.9136241610738255,5.999597315436242,863.5489261744966,62.97523489932885,18.00946308724832,76.0606711409396,0.16479412458273235
889,E농가,16,20240104,9,24.37,245.0,6.0,95.0,73.0,4.0,340.0,1.0,0.0,0.9136241610738255,5.999597315436242,863.5489261744966,62.97523489932885,18.00946308724832,76.0606711409396,0.16479412458273235
890,E농가,17,20240111,1,31.33,152.0,7.0,79.0,65.0,0.0,281.0,1.0,0.0,0.48857142857142855,6.0,906.9962499999999,63.06928571428571,17.656785714285714,77.39910714285713,0.17581152117904816
891,E농가,17,20240111,2,31.39,137.0,6.0,60.0,51.0,0.0,280.0,1.0,0.0,0.48857142857142855,6.0,906.9962499999999,63.06928571428571,17.656785714285714,77.39910714285713,0.17581152117904816
892,E농가,17,20240111,3,26.97,143.0,6.0,92.0,66.0,2.0,366.0,1.0,0.0,0.48857142857142855,6.0,906.9962499999999,63.06928571428571,17.656785714285714,77.39910714285713,0.17581152117904816
893,E농가,17,20240111,4,22.01,180.0,5.0,80.0,72.0,2.0,427.0,1.0,0.0,0.48857142857142855,6.0,906.9962499999999,63.06928571428571,17.656785714285714,77.39910714285713,0.17581152117904816
894,E농가,17,20240111,5,24.81,183.0,5.0,84.0,73.0,0.0,351.0,1.0,0.0,0.48857142857142855,6.0,906.9962499999999,63.06928571428571,17.656785714285714,77.39910714285713,0.17581152117904816
895,E농가,17,20240111,6,26.62,151.0,5.0,54.0,51.0,1.0,260.0,1.0,0.0,0.48857142857142855,6.0,906.9962499999999,63.06928571428571,17.656785714285714,77.39910714285713,0.17581152117904816
896,E농가,17,20240111,7,30.34,113.0,6.0,67.0,56.0,1.0,287.0,1.0,0.0,0.48857142857142855,6.0,906.9962499999999,63.06928571428571,17.656785714285714,77.39910714285713,0.17581152117904816
897,E농가,17,20240111,8,23.66,215.0,4.0,87.0,71.0,0.0,359.0,1.0,0.0,0.48857142857142855,6.0,906.9962499999999,63.06928571428571,17.656785714285714,77.39910714285713,0.17581152117904816
898,E농가,17,20240111,9,30.18,246.0,5.0,95.0,80.0,2.0,368.0,1.0,0.0,0.48857142857142855,6.0,906.9962499999999,63.06928571428571,17.656785714285714,77.39910714285713,0.17581152117904816
899,E농가,18,20240118,1,30.01,138.0,10.0,70.0,67.0,0.0,290.0,2.0,0.0,0.0,6.034404761904762,767.5932738095238,63.836309523809526,17.59482142857143,71.77678571428571,0.1404616367634813
900,E농가,18,20240118,2,28.68,185.0,9.0,68.0,60.0,2.0,260.0,1.0,0.0,0.0,6.034404761904762,767.5932738095238,63.836309523809526,17.59482142857143,71.77678571428571,0.1404616367634813
901,E농가,18,20240118,3,20.52,172.0,5.0,92.0,68.0,0.0,368.0,1.0,0.0,0.0,6.034404761904762,767.5932738095238,63.836309523809526,17.59482142857143,71.77678571428571,0.1404616367634813
902,E농가,18,20240118,4,26.49,172.0,5.0,82.0,73.0,1.0,442.0,1.0,0.0,0.0,6.034404761904762,767.5932738095238,63.836309523809526,17.59482142857143,71.77678571428571,0.1404616367634813
903,E농가,18,20240118,5,19.69,178.0,5.0,82.0,75.0,0.0,260.0,1.0,0.0,0.0,6.034404761904762,767.5932738095238,63.836309523809526,17.59482142857143,71.77678571428571,0.1404616367634813
904,E농가,18,20240118,6,31.85,176.0,5.0,90.0,78.0,0.0,347.0,2.0,0.0,0.0,6.034404761904762,767.5932738095238,63.836309523809526,17.59482142857143,71.77678571428571,0.1404616367634813
905,E농가,18,20240118,7,29.92,176.0,6.0,72.0,67.0,1.0,290.0,1.0,0.0,0.0,6.034404761904762,767.5932738095238,63.836309523809526,17.59482142857143,71.77678571428571,0.1404616367634813
906,E농가,18,20240118,8,21.32,215.0,4.0,92.0,77.0,0.0,345.0,1.0,0.0,0.0,6.034404761904762,767.5932738095238,63.836309523809526,17.59482142857143,71.77678571428571,0.1404616367634813
907,E농가,18,20240118,9,24.28,248.0,8.0,97.0,82.0,0.0,372.0,1.0,0.0,0.0,6.034404761904762,767.5932738095238,63.836309523809526,17.59482142857143,71.77678571428571,0.1404616367634813
908,E농가,19,20240125,1,33.99,161.0,9.0,67.0,55.0,4.0,274.0,2.0,4.0,0.5754166666666667,5.998333333333333,961.5939285714286,63.02363095238095,18.67422619047619,72.55035714285714,0.18965643094784065
909,E농가,19,20240125,2,36.69,165.0,7.0,60.0,50.0,0.0,275.0,1.0,0.0,0.5754166666666667,5.998333333333333,961.5939285714286,63.02363095238095,18.67422619047619,72.55035714285714,0.18965643094784065
910,E농가,19,20240125,3,19.16,145.0,6.0,97.0,70.0,3.0,362.0,2.0,0.0,0.5754166666666667,5.998333333333333,961.5939285714286,63.02363095238095,18.67422619047619,72.55035714285714,0.18965643094784065
911,E농가,19,20240125,4,29.72,160.0,5.0,82.0,73.0,1.0,427.0,1.0,0.0,0.5754166666666667,5.998333333333333,961.5939285714286,63.02363095238095,18.67422619047619,72.55035714285714,0.18965643094784065
